protocol,target,source,method,model,r2,rmse,mae,mape,eligible_for_main_result,eligibility_class,eligibility_reason,selected_publication_main
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q35,-0.0102469382003411,19.303731272097828,7.45213088235294,42.70454473971839,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q96,-0.0118019420038895,19.318582014216265,12.274047058823518,125.8669195851171,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ55,-0.0121665032351236,19.322062029163025,7.7213529411764705,57.9614472005679,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q95,-0.0141876072247317,19.34134364990765,12.486897058823525,114.2210396315399,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ75,-0.0146121931834175,19.34539181790421,9.774882352941177,88.72297271700421,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ80,-0.014738345299563,19.346594438116004,9.781352941176472,88.80309222356819,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q30,-0.0149947199940465,19.34903825233425,8.319791176470588,48.78181532774008,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q25,-0.0158695616573085,19.35737509318249,8.467566176470587,50.84509105187466,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearMedian,-0.0159878355704912,19.358501913963828,7.648411764705882,56.24410075058592,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q25,-0.0162403616616968,19.36090756436776,8.576345588235295,50.96175070852249,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q35,-0.0180737209442782,19.378363820956423,7.574144117647059,42.62813084223927,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearMedian,-0.0187297431394026,19.384606291045053,7.601352941176469,55.13613529898463,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q20,-0.0197513679642071,19.394323702659225,7.985617647058824,45.75183935944956,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ65,-0.0201820298264099,19.398418580177218,7.577823529411765,54.582152573184,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ45,-0.020778126643022,19.40408504292179,7.568411764705881,54.36055948286375,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q25,-0.0225105192814076,19.420543685027432,8.54016176470588,49.44564815074246,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ80,-0.0239398969815827,19.43411303080533,10.213117647058828,94.0212383812169,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q55,-0.0245339721373343,19.43974990931634,6.959867647058822,42.41566132596849,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q30,-0.0251660478990038,19.445745562219727,8.225294117647058,44.3151191510104,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q90,-0.0259813085809528,19.45347611535245,10.407088235294122,91.1536069807712,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q25,-0.0262358019042632,19.4558886704227,8.559367647058824,47.14328520586309,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ45,-0.0265333959247799,19.45870943365796,7.499,52.47577838665093,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q25,-0.031002910891817,19.5010249254121,8.457933823529412,46.172073132777584,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ60,-0.0356139446607668,19.54458424459619,7.423941176470588,50.0301842965315,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q25,-0.0370441491607296,19.55807532797965,8.751492647058825,52.67719553677613,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ40,-0.0376871031233609,19.564137265445066,7.423705882352942,49.6343580071128,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q30,-0.0402227529655461,19.58802574468422,7.90089705882353,44.69619067962391,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q50,-0.0407434959220174,19.59292808417784,7.063558823529412,40.99835309755478,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ85,-0.044723604834721,19.63035689046582,10.982529411764707,103.08307304314192,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q96,-0.0460772093924783,19.6430698889246,14.169588235294112,128.61244781028057,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ40,-0.04715230099067,19.65316124548864,7.428647058823528,47.998578936002296,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ90,-0.0494679348434963,19.674879382244814,11.130764705882354,104.82893109727422,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ35,-0.049718940300967,19.67723210150428,7.441823529411765,47.67797585636816,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q25,-0.0499289109319069,19.67919997790105,8.694227941176472,49.76985904585805,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN12_Q15,-0.0513324512413855,19.69234911854625,9.134677205882353,50.241605574277,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ55,-0.0520205440686265,19.69879234578488,7.453352941176469,47.3974481616883,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q15,-0.0523522123332433,19.70189729912564,8.38571176470588,46.76494124486303,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q30,-0.0532076213041139,19.70990305807777,7.979088235294117,43.70723497806096,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q20,-0.0600507023055529,19.773830665360546,8.983429411764705,51.6252001188494,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q25,-0.060921719885713,19.781952832324063,8.610985294117645,46.12767173534661,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q20,-0.0629840739699123,19.801170830653067,9.097664705882352,53.11857105634604,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ35,-0.0631267998976201,19.80250012884588,7.50570588235294,46.123623425642016,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q45,-0.0662099612084177,19.831193837168573,7.299544117647058,40.35422338835163,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q20,-0.0682797549248468,19.850433283758345,9.115494117647058,53.090919379147294,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainMedian,-0.0713034908248373,19.878506480174835,7.541352941176469,45.256277594131845,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ30,-0.0718607200826069,19.883675624816988,7.543705882352943,45.19902704419717,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q20,-0.0771322604656381,19.932510812356423,8.827623529411765,50.821379160380445,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ30,-0.0775523009173784,19.93639689258878,7.567235294117645,44.626521544850526,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q20,-0.077835195025244,19.93901371178684,8.975629411764704,48.689159075899326,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q25,-0.0778420156983372,19.939076799947163,8.32722794117647,46.04974778345776,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q20,-0.0799978979324655,19.95900774861846,9.262158823529411,50.83574030562017,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ85,-0.0832556128272705,19.989087343436395,12.05335294117647,115.50633276451973,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ25,-0.0833104144585812,19.989592958513654,7.596941176470588,44.12766820827135,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q95,-0.0840496106664481,19.99641173886324,11.075117647058832,97.92172009439533,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q25,-0.0864365721491635,20.01841461519573,8.354588235294116,45.14851899943893,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ45,-0.0875253763933923,20.028443123615038,7.624529411764704,43.83077231774617,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q20,-0.0891749841925892,20.04362739305849,9.207876470588234,49.80057064458639,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q40,-0.0906438825316908,20.057138597164908,7.604235294117645,40.62075441159941,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ20,-0.0912142446610781,20.06238244312269,7.652411764705882,43.61494571517717,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ25,-0.0920969969005889,20.07049566784391,7.658999999999999,43.5639487120385,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ15,-0.1011583242795586,20.153587942130216,7.748411764705882,43.26944948435796,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q20,-0.1012818348306099,20.154718166050877,8.764411764705883,47.716530315085976,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q15,-0.1014578409859698,20.156328658761247,9.559735294117646,54.45441090605364,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q97,-0.102567659587796,20.16648076607639,14.291897058823524,138.99859952397057,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q15,-0.1080092972778608,20.216184569858218,9.32143676470588,50.24643417497438,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ40,-0.1107140408831186,20.240844230823736,7.872882352941176,43.29358593827048,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q35,-0.1110446056077631,20.243855992222024,7.925014705882353,41.47679583985362,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid8_Q15,-0.1112019746673909,20.24528961773287,9.677088235294118,54.192871017831024,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q20,-0.1122604523840091,20.25492966865975,9.229352941176469,49.35537079170641,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q15,-0.1141245805340556,20.27189600842136,9.19377794117647,49.89334392248572,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid6_Q15,-0.1193780601094227,20.31963427080841,9.164038235294116,49.18368352031121,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ10,-0.1199784542870907,20.325082901212884,7.996176470588235,43.388095638297216,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q20,-0.1211547915127964,20.335754033663147,8.856647058823526,47.05819764975272,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q15,-0.1260077781130626,20.379718782154622,9.658382352941176,52.02763192122516,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q15,-0.1262366082678807,20.38178948601076,9.934088235294118,53.52062045190322,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ20,-0.1275984452583101,20.394108517787537,8.100058823529409,43.522709159408215,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ35,-0.1339433632921403,20.451406143588272,8.189264705882353,43.68191980767606,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q15,-0.1344736985032237,20.4561880547866,9.745817647058823,51.7026210134065,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q95,-0.1386648995406776,20.493939902560925,13.30250735294117,122.82604459813084,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q15,-0.1389726232861547,20.49670895512683,9.76620588235294,52.95039075338192,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q30,-0.1402677330593269,20.508358904258586,8.402905882352941,43.47242715510413,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q95,-0.1467064345751745,20.56617923708156,13.43782352941176,121.93844785090482,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ15,-0.1545152126092228,20.636085642559703,8.513764705882352,44.67853023390849,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,LastTrainYearQ05,-0.1571461170327324,20.65958497533145,8.555176470588234,44.81666478888403,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ30,-0.1596202787165781,20.681659914224657,8.595847058823532,44.96772927143506,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q25,-0.1636820305768442,20.717848631178185,8.738485294117645,44.89299719801989,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ10,-0.172488500767437,20.796094760654405,8.816294117647058,45.88739777173514,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q15,-0.1759271867742731,20.826567931406043,9.662161764705882,51.62055975662189,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ25,-0.1820013372294855,20.8802875698588,8.982235294117645,46.63712126140891,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q20,-0.196643065438631,21.00921405143047,9.326588235294118,47.50513801655378,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ90,-0.1982615873288284,21.023417276931927,14.4945294117647,141.9437019590882,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ20,-0.2132243089149479,21.1542700153504,9.498411764705882,48.96921045739879,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q95,-0.2268674024328338,21.272880743535325,12.685382352941168,107.80813411964152,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q15,-0.2300838162191809,21.300747487980114,9.867104411764704,50.067759020825584,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,Recent3YearQ05,-0.2459200752241035,21.437423295736554,9.999829411764706,51.23461917711813,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ15,-0.2496679329255462,21.469642088580905,10.059117647058825,51.53920636265877,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ95,-0.2575432988448178,21.537186326963717,15.47864705882352,152.50455651176716,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid10_Q96,-0.2714555876730813,21.655992334842896,12.90751529411763,116.54087593916572,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q97,-0.278095195050368,21.712463068159185,13.948708823529405,141.67920150464735,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q96,-0.2805518916264697,21.733320405746184,15.589058823529426,140.82531692587702,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ10,-0.2903022824633767,21.81590453188035,10.678,54.74115903309289,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN30_Q96,-0.3702583577236222,22.48167791163179,13.560329411764704,114.87808195025862,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ05,-0.3776794348834795,22.542474105106827,11.985588235294117,62.702054661433294,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,conservative_baseline,guardrail_baseline,TrainQ96,-0.4098143130865315,22.80386437437097,17.77871764705882,175.76368597951412,False,test_grid_search_upper_bound,Contains many distribution constants and quantiles compared directly on 2022-2026; keep as diagnostic only.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q97,-0.5066049674296866,23.57366942931975,17.099697647058786,154.70105908748545,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q96,-0.528265616147968,23.74252548115997,14.434247058823535,130.3050441265408,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q96,-0.5430251198859868,23.85689888283641,15.032952941176465,140.570046653685,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN20_Q96,-0.5766472279410051,24.11541596623836,13.769005882352914,120.36188857810988,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
temporal_2022_2026,A,spatial_quantile_baseline,knn_spatial_quantile,KNN8_Q90,-0.592621421359983,24.237273752546557,12.23714705882353,107.2396610897666,False,test_grid_search_upper_bound,KNN/grid and quantile hyperparameters are searched directly against 2022-2026 target values.,False
