strategy,target,protocol,model,status,n_samples,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape
quality_target_mild,B,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,0.16710168072851828,0.03494524304806834,0.47378987273843987,0.36000501017244035,246.88487847871664
quality_target_mild,B,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,0.15825777052887746,0.015581636824596456,0.476298636799237,0.3615469148734524,256.31515321271314
quality_target_mild,B,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,0.2105906031939473,0.1496343418831111,0.4612548295568279,0.31721723058677853,196.74910591699123
quality_target_mild,B,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,0.15117531409050344,0.09615595793691434,0.47829823834957547,0.3033312034506676,196.20304283434677
quality_target_mild,B,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,0.2158016108653119,0.17057745493666288,0.4597299032987398,0.31436685954063837,196.8485343654297
quality_target_mild,B,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,0.20072146283557712,0.12540830639929634,0.4641291613900237,0.32033329809650507,199.468494756912
quality_target_mild,B,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,0.18625766696407253,0.12294243633968616,0.468309788557768,0.32368802361288135,203.64965750998766
quality_target_mild,C,temporal,RF,ok,814,772,42,2000,2020,2021,2026,-0.9803207852188733,-1.3739306471414099,24.976424515752498,22.699865621209238,83.42212451611181
quality_target_mild,C,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,-1.3998384523538387,-1.7269020478219712,27.49498570921054,24.706296669431037,91.8914875418985
quality_target_mild,C,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,-1.9279505404532706,-2.0402143583447843,30.36996997547934,26.984859366756854,100.28654726063606
quality_target_mild,C,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,-1.8905417818672934,-1.9267974486008983,30.175336380590377,27.399016200325306,98.61250949518741
quality_target_mild,C,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,-2.3350449137566276,-2.2384362496202157,32.412560316017505,29.801964100907462,106.80696554229132
quality_target_mild,C,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,-1.459416653440905,-1.7437889086777418,27.834187544898146,24.945417473929265,92.4012745559855
quality_target_mild,C,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,-1.541857670733314,-1.7665556467306263,28.29685105981112,25.451163240803982,93.11124019269238
quality_target_mild,C,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,-1.4312137362176558,-1.7457448340982236,27.6741356155994,25.22559886783684,93.20122599918443
quality_target_mild,C,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,-1.433626794125625,-1.6044430283318607,27.687865944790065,24.42784785348064,86.80761301572458
quality_target_mild,C,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,-1.2883975345464727,-1.6211257686774845,26.849007118285137,24.45529243378979,89.8972386652282
quality_target_mild,D,temporal,RF,ok,814,772,42,2000,2020,2021,2026,0.12605673791928795,0.1797753322361224,13.329093289318067,7.924822086895558,21.540288095079646
quality_target_mild,D,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,0.15180383200461922,0.20073482285313238,13.131282402196383,7.807499436824616,21.37491507786371
quality_target_mild,D,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,0.05103587531561771,-0.02736473255412797,13.889412800169032,9.18279825288368,25.60934635402917
quality_target_mild,D,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,-0.40579357289949436,-0.17655773203025404,16.90517866724682,9.443046457767641,27.813529300970696
quality_target_mild,D,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,-0.5770736342531084,-0.3180104414352045,17.905439024415774,10.210268644999418,30.6696924990424
quality_target_mild,D,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,0.09804173306643671,0.09155535790561109,13.541045896312202,8.013365951174782,22.68739819001532
quality_target_mild,D,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,-0.025843433698864215,-0.09053800331125972,14.441075210257797,9.361678504572293,26.297369171529855
quality_target_mild,D,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,0.09294454518838513,0.11281814144354096,13.579253881135086,8.299882879720652,22.833693047353208
quality_target_mild,D,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,0.014215643345160789,0.06769196481094564,14.156306251525763,8.20309333345901,22.25641699910373
quality_target_mild,D,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,0.13470172126619395,0.18409528660358354,13.263004234176133,7.926091428480349,21.625747665750218
quality_target_mild,E,temporal,RF,ok,814,772,42,2000,2020,2021,2026,0.06994396409743353,0.07509535583597793,5.324307234715161,3.7498248654890967,11.330394509329897
quality_target_mild,E,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,0.08690458513990895,0.09769979128399597,5.275536489809986,3.529067342906059,10.594703174497743
quality_target_mild,E,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,0.07098535334256717,0.03971217987207443,5.321325570681388,4.100483141489722,12.660362035196721
quality_target_mild,E,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,0.08017637265103927,0.08755573416004792,5.294937410541201,3.677324929887566,11.219538117135249
quality_target_mild,E,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,-0.05327590163737783,-0.0459731821682825,5.6660398451152805,4.075483100940408,12.502783005043305
quality_target_mild,E,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,-0.005047516614709924,-0.010966645001735387,5.534798922657626,3.8605988010224843,11.753208015461691
quality_target_mild,E,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,-0.07865322682542253,-0.10271275815609071,5.733891541182545,4.2943211778275225,13.193548153522574
quality_target_mild,E,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,0.04780230138878239,0.05657133283921567,5.387311827931109,3.7248077680346126,11.218363177976236
quality_target_mild,E,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,-0.08317341960586244,-0.09551013231650307,5.7458931734108605,4.112645173840164,12.446250866504162
quality_target_mild,E,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,0.0821315632471542,0.08589239924606473,5.289306918567115,3.6875130775844234,11.224556049261134
quality_target_mild,F,temporal,RF,ok,814,772,42,2000,2020,2021,2026,-1.3365516016192722,-1.9624351875666792,58.211441542517235,48.151639409623996,50.250988123014885
quality_target_mild,F,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,-1.1589348444702043,-1.5574137124093839,55.95519760639356,46.14799225600959,47.975024868396865
quality_target_mild,F,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,-1.0361272619255457,-1.584762432136659,54.34043683182076,44.20026446504301,45.87269900455871
quality_target_mild,F,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,-1.1827889862694283,-1.404500545307005,56.26347381259385,44.36244769085662,46.463933405851954
quality_target_mild,F,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,-1.2330479435658077,-1.5828983847254734,56.907523926402334,44.94341472524599,47.072822022142844
quality_target_mild,F,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,-1.23879413656825,-1.7600847013696117,56.98069555772025,46.812356342497324,48.38604191140482
quality_target_mild,F,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,-0.8544141386068453,-1.1720462746086557,51.85898720420109,42.34522647295942,44.51184685440916
quality_target_mild,F,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,-1.226411616547718,-1.6325196675239328,56.82290014030184,46.35409605767127,47.48861608891608
quality_target_mild,F,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,-1.360580716507465,-2.0585776463524166,58.5099993724911,47.645383979975136,50.497438448515
quality_target_mild,F,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,-1.2415094658989703,-1.6316016301616019,57.01523970500249,46.06558516240831,47.60720779760626
quality_target_mild,G,temporal,RF,ok,814,772,42,2000,2020,2021,2026,-0.3927740206097283,-0.590711267455788,32.610041026139946,20.683482832998052,29.84453512517969
quality_target_mild,G,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,-0.3154960918349292,-0.5428052296825467,31.692448817932668,20.103504549432742,29.51446695629961
quality_target_mild,G,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,-0.26386172171521927,-0.5889499369423146,31.064244577337938,19.909139029654064,30.10119617795081
quality_target_mild,G,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,-0.44844370652626475,-0.5926401430671786,33.25537328644389,19.273527538845766,28.331629303612903
quality_target_mild,G,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,-0.6092533245742444,-0.6822762438830379,35.05284109306651,20.03423376909625,29.51025548991601
quality_target_mild,G,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,-0.4570984873705941,-0.6419100494245835,33.35457952471845,19.89985733686175,28.75606793400897
quality_target_mild,G,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,-0.43602972849467947,-0.7138029595721904,33.11255799025596,20.019094122481402,30.324922392550295
quality_target_mild,G,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,-0.20744582930781696,-0.4260693375956295,30.36301152335394,18.618836224309167,26.801706291803164
quality_target_mild,G,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,-0.5768675926685933,-0.6406433989272291,34.69833458099882,19.98379006319574,28.652167282203294
quality_target_mild,G,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,-0.42504017672278804,-0.5873697537426474,32.98561387754678,19.62836098664534,28.90463076898936
quality_target_mild,H,temporal,RF,ok,814,772,42,2000,2020,2021,2026,0.34368972379133567,0.3460587859004701,0.05527429654912486,0.03935726999940957,103.50334091874646
quality_target_mild,H,temporal,ExtraTrees,ok,814,772,42,2000,2020,2021,2026,0.3309547514736487,0.3303200323354356,0.055807988245151374,0.03969029458926113,100.89605554937009
quality_target_mild,H,temporal,HistGBR,ok,814,772,42,2000,2020,2021,2026,0.28205845407634145,0.29166387904434976,0.05781135718057411,0.04066959864405203,89.20571046093221
quality_target_mild,H,temporal,ElasticNet,ok,814,772,42,2000,2020,2021,2026,0.21991866028373752,0.21836547627816616,0.06026130976347201,0.04178748755868418,116.49332085431507
quality_target_mild,H,temporal,PLSR,ok,814,772,42,2000,2020,2021,2026,0.2491016183029553,0.24663866428732606,0.059123373485834727,0.04219864224211098,117.20587969077727
quality_target_mild,H,temporal,XGBoost,ok,814,772,42,2000,2020,2021,2026,0.29418506954763357,0.2948692113054624,0.057321037514227964,0.040825567097890945,110.69700341228337
quality_target_mild,H,temporal,LightGBM,ok,814,772,42,2000,2020,2021,2026,0.3402824906332216,0.35047756749331693,0.05541758900044513,0.038830848126977395,86.77508271228719
quality_target_mild,H,temporal,CatBoost,ok,814,772,42,2000,2020,2021,2026,0.33106057630147445,0.335875243798466,0.05580357441490895,0.03866787966769201,102.8971266826426
quality_target_mild,H,temporal,NGBoost,ok,814,772,42,2000,2020,2021,2026,0.3637908480943224,0.3698201306715492,0.05442125818249145,0.03654430414304046,97.88393746530214
quality_target_mild,H,temporal,WeightedEnsemble,ok,814,772,42,2000,2020,2021,2026,0.3043142537834588,0.3061178584173395,0.056908242660356406,0.03983980057570987,106.34191835662905
quality_target_strict,A,temporal,RF,ok,782,742,40,2000,2020,2021,2026,-0.18572397727848267,-0.031203578356320927,5.313597870058706,3.936456824802085,37.5644829277026
quality_target_strict,A,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,-0.15718002713847246,-0.02973760346478649,5.249251097299249,3.8419843188817,37.98570246483436
quality_target_strict,A,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-0.31372800875755535,-0.20355488116704268,5.593061731299433,4.297690853149182,40.6444736953745
quality_target_strict,A,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,0.016518121656772466,-0.0054600534830420155,4.839272345708916,3.839791647519713,42.332621126516614
quality_target_strict,A,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,-0.06182920076385101,-0.04358748527939227,5.028335134376624,4.019583578393753,43.05086871564461
quality_target_strict,A,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,-0.13895571745017987,-0.04546583699279294,5.2077520991499755,3.892098887825012,37.7657240124974
quality_target_strict,A,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,-0.34852622284372403,-0.15641363887378756,5.666652502374259,4.284717745456092,41.220353653841386
quality_target_strict,A,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,-0.0642163392294941,0.02085898738886338,5.033984156599279,3.6657087376333912,35.78613896583032
quality_target_strict,A,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,-0.22968202048456243,-0.07253548469485893,5.411196371388135,3.9940867349608267,37.68320917685723
quality_target_strict,A,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,-0.00975447010258712,0.003917509801962704,4.903484144448337,3.8477077390918795,40.610965126273726
quality_target_strict,B,temporal,RF,ok,782,742,40,2000,2020,2021,2026,0.14124526583783747,0.10463445265009075,0.49102233079128516,0.3327750474138614,188.73251943275434
quality_target_strict,B,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,0.1350704217146238,0.12675654739618392,0.4927845076937716,0.3156014394624195,171.26308609365827
quality_target_strict,B,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,0.039174125616215805,0.013218429711831181,0.5193845375849765,0.3236379307079498,175.0516440887274
quality_target_strict,B,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,0.24326831379084723,0.16982328135993874,0.46093281844060024,0.33977530037594866,212.83090478812184
quality_target_strict,B,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,0.22921076132122065,0.13771192656732612,0.465194415660388,0.34628258216820906,226.46692195194854
quality_target_strict,B,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,0.14891739335903675,0.135653710708472,0.48882400942673654,0.3098880798995495,167.34826791782368
quality_target_strict,B,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,0.12203370626554644,0.14980370880600546,0.4964843837575268,0.29397064993714206,149.4364999732365
quality_target_strict,B,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,0.20847833394064186,0.20144690126342502,0.4714092227858813,0.3046546838007641,175.43638972976984
quality_target_strict,B,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,0.07122405085681871,-0.02295016671673822,0.5106486072171761,0.3469252096444998,209.0945566109015
quality_target_strict,B,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,0.166971322253877,0.152364869838019,0.4836115312794381,0.31773035241149583,178.48927936866048
quality_target_strict,C,temporal,RF,ok,782,742,40,2000,2020,2021,2026,-0.9386412523327201,-1.274733027574412,25.193165524279955,22.623413250344576,82.6886889766692
quality_target_strict,C,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,-1.1775220592596862,-1.4989047747521735,26.70024809606491,24.070252620593017,88.51606198933936
quality_target_strict,C,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-1.5997394917995988,-1.7678103316323246,29.174198320880144,26.094271937769015,95.27022175642028
quality_target_strict,C,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,-1.8272993166976121,-1.8670718427775612,30.424251975260056,27.506775178475458,99.3769321004165
quality_target_strict,C,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,-2.2680684938420637,-2.1708012496941014,32.70992815402338,29.81482563112279,107.57947280350284
quality_target_strict,C,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,-1.4237836550243146,-1.6412232311574466,28.16961694248635,24.911957985687256,91.88657586835461
quality_target_strict,C,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,-1.5017209856127836,-1.674698188985,28.61893386034478,25.450596414454417,92.73638131025986
quality_target_strict,C,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,-1.4385359087124958,-1.7308153648183229,28.255213468712956,25.749258904927594,95.28359816290589
quality_target_strict,C,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,-1.3153000051419563,-1.5195219650773146,27.531993067269017,24.722259194800085,88.76479772122335
quality_target_strict,C,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,-1.1817827923526925,-1.4991966670280061,26.726357368995476,24.116015506370807,88.5725813287321
quality_target_strict,D,temporal,RF,ok,782,742,40,2000,2020,2021,2026,0.16035481685429553,0.17500504855035603,13.325492120123085,8.413238074808465,22.579809032059767
quality_target_strict,D,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,0.12988773890392347,0.1508602801365816,13.565100029930916,8.225602269136171,22.372685013013832
quality_target_strict,D,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-0.02554194222691497,-0.13989052049338246,14.726924817549692,9.426846878306659,26.34496353503487
quality_target_strict,D,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,0.23899278390236955,0.20435969736822612,12.686147127507823,7.98995638723707,22.549090479193417
quality_target_strict,D,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,0.18032995398057905,0.10823463159234659,13.166031464312967,8.503495315484091,24.547971149989117
quality_target_strict,D,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,0.1334410016740648,0.08207243625230853,13.53737390966176,8.813384567642212,24.349429853215405
quality_target_strict,D,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,0.08012842602469317,-0.047151460199695405,13.947583034305897,9.517481406462437,27.236796633699434
quality_target_strict,D,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,0.13515663836724479,0.15744723591437648,13.523966442701653,8.334958669145676,22.41550799373403
quality_target_strict,D,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,0.06945883713168977,0.11385900447223496,14.02823882349163,8.322943307295041,21.522243936483758
quality_target_strict,D,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,0.15469749280308953,0.15773908886070642,13.37030871075542,8.461081064926566,22.90887340431162
quality_target_strict,E,temporal,RF,ok,782,742,40,2000,2020,2021,2026,-0.06873767260621588,-0.08189497965470727,5.676714271725968,3.972174648080556,12.001239105162965
quality_target_strict,E,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,0.05088263061285536,0.05140471101766553,5.349601558622865,3.6598887926952473,11.024521561840976
quality_target_strict,E,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-0.2756898136235455,-0.31819442899674955,6.202032246062628,4.489046577189788,13.65283038609574
quality_target_strict,E,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,-0.00878489758254375,-0.019745898405624907,5.515193598653387,3.6507639243133836,11.157757298642847
quality_target_strict,E,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,-0.1841545939607383,-0.21388286450282923,5.975382050303314,4.072840035134307,12.569257123451285
quality_target_strict,E,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,-0.14673273503013462,-0.16836013829798557,5.880206545467937,4.127878601837159,12.535149578239185
quality_target_strict,E,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,-0.14551249897063334,-0.19779894353745076,5.8770771546121505,4.403152285609182,13.56076498586383
quality_target_strict,E,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,-0.04713810720037559,-0.056067169105537884,5.619057268596211,3.979922842394134,12.03499230969479
quality_target_strict,E,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,-0.18134515914912352,-0.20288313221823295,5.968289473281147,4.129105904957624,12.423012259406125
quality_target_strict,E,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,-0.0338305299726418,-0.0512483255122711,5.583238147432387,3.706357295248364,11.339136670405392
quality_target_strict,F,temporal,RF,ok,782,742,40,2000,2020,2021,2026,-1.3765620799188198,-1.915956504973241,56.37779346232168,46.96285041149126,49.43325836800969
quality_target_strict,F,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,-1.2357696040252546,-1.5734479355025144,54.68233061649226,45.30908408486289,47.76570126397267
quality_target_strict,F,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-1.2252987929330454,-1.7191444675674363,54.554133080688295,44.788917884678604,47.3953814877602
quality_target_strict,F,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,-1.2402157022741482,-1.4191979400797927,54.736674826225595,43.15631601250757,45.39139171310665
quality_target_strict,F,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,-1.3035488785148495,-1.6278172196964547,55.5050129814708,43.71900708035194,45.927904745864296
quality_target_strict,F,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,-1.35264368081772,-1.8278694052304285,56.093374932843055,45.55609694328308,46.7406410139305
quality_target_strict,F,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,-1.1783293265570212,-1.4649918929932895,53.975324475698685,43.66530492581026,45.84549175350007
quality_target_strict,F,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,-1.3351860008335765,-1.8061884843480924,55.884868305442275,45.760380182187276,47.705944603439306
quality_target_strict,F,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,-1.4127647110253596,-1.9397139729799866,56.80557742196263,45.290696872751894,46.812595600004606
quality_target_strict,F,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,-1.3074873985919346,-1.7494697086422146,55.55244289452836,45.45700458479687,47.56007962640313
quality_target_strict,G,temporal,RF,ok,782,742,40,2000,2020,2021,2026,-0.14487808256480483,-0.3819350170759652,29.38968700372827,18.657306498615075,24.66271888541857
quality_target_strict,G,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,-0.08795558048557095,-0.2749114725216857,28.649755652808416,17.92605400164474,23.897314329698208
quality_target_strict,G,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,-0.11841143225896489,-0.38043755258404754,29.04799352535329,18.85255228829414,25.348496576481345
quality_target_strict,G,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,-0.12924952427880032,-0.3085652538774346,29.188400615147458,16.865494963169215,22.472037621887484
quality_target_strict,G,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,-0.1855271110293255,-0.3676947601785492,29.90687842400628,17.42660303569994,23.436662442657607
quality_target_strict,G,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,-0.14031852301635062,-0.3315410863454582,29.33110534487545,18.03977247848511,23.479772623132256
quality_target_strict,G,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,-0.237734205202917,-0.5461206870200752,30.55828920281454,20.275118032645054,27.45187151277347
quality_target_strict,G,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,-0.12760783996423886,-0.3252297444537777,29.167176090918215,18.05457903002722,23.545771909529666
quality_target_strict,G,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,-0.27427363289572204,-0.5048588799898348,31.006067535859813,19.095620528967025,25.19422655358315
quality_target_strict,G,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,-0.1208061054725651,-0.29756181530762404,29.07907477826969,17.328257408745987,23.16422507843133
quality_target_strict,H,temporal,RF,ok,782,742,40,2000,2020,2021,2026,0.1569954692690424,0.1466985117542121,0.04051642401768777,0.03258091411220916,105.12536839298838
quality_target_strict,H,temporal,ExtraTrees,ok,782,742,40,2000,2020,2021,2026,0.12239437801130437,0.1139245703041929,0.04133956015349621,0.03390083509783186,106.6438831396908
quality_target_strict,H,temporal,HistGBR,ok,782,742,40,2000,2020,2021,2026,0.020446535751496908,0.01556890926048149,0.043674729673433,0.03482823996469987,105.7606682804376
quality_target_strict,H,temporal,ElasticNet,ok,782,742,40,2000,2020,2021,2026,0.03154765825956196,0.01435971959965765,0.043426545153169856,0.034561434744508714,121.12287318235215
quality_target_strict,H,temporal,PLSR,ok,782,742,40,2000,2020,2021,2026,0.08983897027141885,0.0735644174528921,0.04209933844834015,0.03445757568005318,116.69131236875718
quality_target_strict,H,temporal,XGBoost,ok,782,742,40,2000,2020,2021,2026,0.1772140090184493,0.166228585401757,0.0400276042659737,0.03218768844157457,103.89026350733033
quality_target_strict,H,temporal,LightGBM,ok,782,742,40,2000,2020,2021,2026,0.046938256335013806,0.04514411622098069,0.04308009692171628,0.03530498463007546,101.73089094171294
quality_target_strict,H,temporal,CatBoost,ok,782,742,40,2000,2020,2021,2026,0.20678292708460677,0.19625060481289958,0.03930177633447963,0.031491380340918314,103.09386064617559
quality_target_strict,H,temporal,NGBoost,ok,782,742,40,2000,2020,2021,2026,0.12130080142049393,0.10250455475975395,0.041365308564615774,0.03286567588460567,106.62670941068377
quality_target_strict,H,temporal,WeightedEnsemble,ok,782,742,40,2000,2020,2021,2026,0.121987631996882,0.10721013932853096,0.04134913891705064,0.03328607513743492,113.30569857165843
